fo_code;fo_code_ext;fo_cb_code;fo_nincab;fo_numtub;fo_nintub;fo_type;fo_etat;fo_color;fo_reper;fo_proptyp;fo_comment;fo_creadat;fo_majdate;fo_majsrc;fo_abddate;fo_abdsrc
FO716000002521;"71153/USZ/TR 60 1559;4;1";CB716000000091;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002522;"71153/USZ/TR 60 1559;4;2";CB716000000091;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002523;"71153/USZ/TR 60 1559;4;3";CB716000000091;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002524;"71153/USZ/TR 60 1559;4;4";CB716000000091;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002525;"71153/USZ/TR 60 1559;4;5";CB716000000091;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002526;"71153/USZ/TR 60 1559;4;6";CB716000000091;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002527;"71153/USZ/TR 60 1560;1;1";CB716000000092;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002528;"71153/USZ/TR 60 1560;1;2";CB716000000092;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002529;"71153/USZ/TR 60 1560;1;3";CB716000000092;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002530;"71153/USZ/TR 60 1560;1;4";CB716000000092;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002531;"71153/USZ/TR 60 1560;1;5";CB716000000092;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002532;"71153/USZ/TR 60 1560;1;6";CB716000000092;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002533;"71153/USZ/TR 60 1561;1;1";CB716000000093;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002534;"71153/USZ/TR 60 1561;1;2";CB716000000093;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002535;"71153/USZ/TR 60 1561;1;3";CB716000000093;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002536;"71153/USZ/TR 60 1561;1;4";CB716000000093;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002537;"71153/USZ/TR 60 1561;1;5";CB716000000093;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002538;"71153/USZ/TR 60 1561;1;6";CB716000000093;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002539;"71153/USZ/TR 60 1562;1;1";CB716000000094;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002540;"71153/USZ/TR 60 1562;1;2";CB716000000094;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002541;"71153/USZ/TR 60 1562;1;3";CB716000000094;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002542;"71153/USZ/TR 60 1562;1;4";CB716000000094;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002543;"71153/USZ/TR 60 1562;1;5";CB716000000094;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002544;"71153/USZ/TR 60 1562;1;6";CB716000000094;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002545;"71153/USZ/TR 60 1563;1;1";CB716000000095;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002546;"71153/USZ/TR 60 1563;1;2";CB716000000095;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002547;"71153/USZ/TR 60 1563;1;3";CB716000000095;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002548;"71153/USZ/TR 60 1563;1;4";CB716000000095;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002549;"71153/USZ/TR 60 1563;1;5";CB716000000095;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002550;"71153/USZ/TR 60 1563;1;6";CB716000000095;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002551;"71153/USZ/TR 60 1564;1;1";CB716000000096;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002552;"71153/USZ/TR 60 1564;1;2";CB716000000096;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002553;"71153/USZ/TR 60 1564;1;3";CB716000000096;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002554;"71153/USZ/TR 60 1564;1;4";CB716000000096;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002555;"71153/USZ/TR 60 1564;1;5";CB716000000096;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002556;"71153/USZ/TR 60 1564;1;6";CB716000000096;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002557;"71153/USZ/TR 60 1564;2;1";CB716000000096;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002558;"71153/USZ/TR 60 1564;2;2";CB716000000096;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002559;"71153/USZ/TR 60 1564;2;3";CB716000000096;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002560;"71153/USZ/TR 60 1564;2;4";CB716000000096;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002561;"71153/USZ/TR 60 1564;2;5";CB716000000096;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002562;"71153/USZ/TR 60 1564;2;6";CB716000000096;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002563;"71153/USZ/TR 60 1564;3;1";CB716000000096;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002564;"71153/USZ/TR 60 1564;3;2";CB716000000096;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002565;"71153/USZ/TR 60 1564;3;3";CB716000000096;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002566;"71153/USZ/TR 60 1564;3;4";CB716000000096;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002567;"71153/USZ/TR 60 1564;3;5";CB716000000096;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002568;"71153/USZ/TR 60 1564;3;6";CB716000000096;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002569;"71153/USZ/TR 60 1564;4;1";CB716000000096;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002570;"71153/USZ/TR 60 1564;4;2";CB716000000096;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002571;"71153/USZ/TR 60 1564;4;3";CB716000000096;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002572;"71153/USZ/TR 60 1564;4;4";CB716000000096;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002573;"71153/USZ/TR 60 1564;4;5";CB716000000096;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002574;"71153/USZ/TR 60 1564;4;6";CB716000000096;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002575;"71153/USZ/TR 60 1564;5;1";CB716000000096;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002576;"71153/USZ/TR 60 1564;5;2";CB716000000096;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002577;"71153/USZ/TR 60 1564;5;3";CB716000000096;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002578;"71153/USZ/TR 60 1564;5;4";CB716000000096;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002579;"71153/USZ/TR 60 1564;5;5";CB716000000096;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002580;"71153/USZ/TR 60 1564;5;6";CB716000000096;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002581;"71153/USZ/TR 60 1564;6;1";CB716000000096;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002582;"71153/USZ/TR 60 1564;6;2";CB716000000096;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002583;"71153/USZ/TR 60 1564;6;3";CB716000000096;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002584;"71153/USZ/TR 60 1564;6;4";CB716000000096;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002585;"71153/USZ/TR 60 1564;6;5";CB716000000096;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002586;"71153/USZ/TR 60 1564;6;6";CB716000000096;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002587;"71153/USZ/TR 60 1565;1;1";CB716000000097;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002588;"71153/USZ/TR 60 1565;1;2";CB716000000097;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002589;"71153/USZ/TR 60 1565;1;3";CB716000000097;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002590;"71153/USZ/TR 60 1565;1;4";CB716000000097;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002591;"71153/USZ/TR 60 1565;1;5";CB716000000097;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002592;"71153/USZ/TR 60 1565;1;6";CB716000000097;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002593;"71153/USZ/TR 60 1565;2;1";CB716000000097;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002594;"71153/USZ/TR 60 1565;2;2";CB716000000097;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002595;"71153/USZ/TR 60 1565;2;3";CB716000000097;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002596;"71153/USZ/TR 60 1565;2;4";CB716000000097;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002597;"71153/USZ/TR 60 1565;2;5";CB716000000097;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002598;"71153/USZ/TR 60 1565;2;6";CB716000000097;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002599;"71153/USZ/TR 60 1565;3;1";CB716000000097;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002600;"71153/USZ/TR 60 1565;3;2";CB716000000097;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002601;"71153/USZ/TR 60 1565;3;3";CB716000000097;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002602;"71153/USZ/TR 60 1565;3;4";CB716000000097;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002603;"71153/USZ/TR 60 1565;3;5";CB716000000097;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002604;"71153/USZ/TR 60 1565;3;6";CB716000000097;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002605;"71153/USZ/TR 60 1565;4;1";CB716000000097;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002606;"71153/USZ/TR 60 1565;4;2";CB716000000097;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002607;"71153/USZ/TR 60 1565;4;3";CB716000000097;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002608;"71153/USZ/TR 60 1565;4;4";CB716000000097;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002609;"71153/USZ/TR 60 1565;4;5";CB716000000097;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002610;"71153/USZ/TR 60 1565;4;6";CB716000000097;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002611;"71153/USZ/TR 60 1565;5;1";CB716000000097;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002612;"71153/USZ/TR 60 1565;5;2";CB716000000097;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002613;"71153/USZ/TR 60 1565;5;3";CB716000000097;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002614;"71153/USZ/TR 60 1565;5;4";CB716000000097;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002615;"71153/USZ/TR 60 1565;5;5";CB716000000097;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002616;"71153/USZ/TR 60 1565;5;6";CB716000000097;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002617;"71153/USZ/TR 60 1565;6;1";CB716000000097;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002618;"71153/USZ/TR 60 1565;6;2";CB716000000097;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002619;"71153/USZ/TR 60 1565;6;3";CB716000000097;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002620;"71153/USZ/TR 60 1565;6;4";CB716000000097;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002621;"71153/USZ/TR 60 1565;6;5";CB716000000097;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002622;"71153/USZ/TR 60 1565;6;6";CB716000000097;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002623;"71153/USZ/TR 60 1566;1;1";CB716000000098;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002624;"71153/USZ/TR 60 1566;1;2";CB716000000098;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002625;"71153/USZ/TR 60 1566;1;3";CB716000000098;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002626;"71153/USZ/TR 60 1566;1;4";CB716000000098;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002627;"71153/USZ/TR 60 1566;1;5";CB716000000098;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002628;"71153/USZ/TR 60 1566;1;6";CB716000000098;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002629;"71153/USZ/TR 60 1566;2;1";CB716000000098;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002630;"71153/USZ/TR 60 1566;2;2";CB716000000098;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002631;"71153/USZ/TR 60 1566;2;3";CB716000000098;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002632;"71153/USZ/TR 60 1566;2;4";CB716000000098;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002633;"71153/USZ/TR 60 1566;2;5";CB716000000098;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002634;"71153/USZ/TR 60 1566;2;6";CB716000000098;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002635;"71153/USZ/TR 60 1566;3;1";CB716000000098;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002636;"71153/USZ/TR 60 1566;3;2";CB716000000098;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002637;"71153/USZ/TR 60 1566;3;3";CB716000000098;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002638;"71153/USZ/TR 60 1566;3;4";CB716000000098;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002639;"71153/USZ/TR 60 1566;3;5";CB716000000098;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002640;"71153/USZ/TR 60 1566;3;6";CB716000000098;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002641;"71153/USZ/TR 60 1566;4;1";CB716000000098;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002642;"71153/USZ/TR 60 1566;4;2";CB716000000098;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002643;"71153/USZ/TR 60 1566;4;3";CB716000000098;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002644;"71153/USZ/TR 60 1566;4;4";CB716000000098;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002645;"71153/USZ/TR 60 1566;4;5";CB716000000098;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002646;"71153/USZ/TR 60 1566;4;6";CB716000000098;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002647;"71153/USZ/TR 60 1566;5;1";CB716000000098;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002648;"71153/USZ/TR 60 1566;5;2";CB716000000098;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002649;"71153/USZ/TR 60 1566;5;3";CB716000000098;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002650;"71153/USZ/TR 60 1566;5;4";CB716000000098;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002651;"71153/USZ/TR 60 1566;5;5";CB716000000098;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002652;"71153/USZ/TR 60 1566;5;6";CB716000000098;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002653;"71153/USZ/TR 60 1566;6;1";CB716000000098;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002654;"71153/USZ/TR 60 1566;6;2";CB716000000098;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002655;"71153/USZ/TR 60 1566;6;3";CB716000000098;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002656;"71153/USZ/TR 60 1566;6;4";CB716000000098;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002657;"71153/USZ/TR 60 1566;6;5";CB716000000098;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002658;"71153/USZ/TR 60 1566;6;6";CB716000000098;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002659;"71153/USZ/TR 60 1567;1;1";CB716000000099;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002660;"71153/USZ/TR 60 1567;1;2";CB716000000099;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002661;"71153/USZ/TR 60 1567;1;3";CB716000000099;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002662;"71153/USZ/TR 60 1567;1;4";CB716000000099;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002663;"71153/USZ/TR 60 1567;1;5";CB716000000099;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002664;"71153/USZ/TR 60 1567;1;6";CB716000000099;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002665;"71153/USZ/TR 60 1567;2;1";CB716000000099;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002666;"71153/USZ/TR 60 1567;2;2";CB716000000099;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002667;"71153/USZ/TR 60 1567;2;3";CB716000000099;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002668;"71153/USZ/TR 60 1567;2;4";CB716000000099;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002669;"71153/USZ/TR 60 1567;2;5";CB716000000099;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002670;"71153/USZ/TR 60 1567;2;6";CB716000000099;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002671;"71153/USZ/TR 60 1567;3;1";CB716000000099;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002672;"71153/USZ/TR 60 1567;3;2";CB716000000099;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002673;"71153/USZ/TR 60 1567;3;3";CB716000000099;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002674;"71153/USZ/TR 60 1567;3;4";CB716000000099;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002675;"71153/USZ/TR 60 1567;3;5";CB716000000099;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002676;"71153/USZ/TR 60 1567;3;6";CB716000000099;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002677;"71153/USZ/TR 60 1567;4;1";CB716000000099;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002678;"71153/USZ/TR 60 1567;4;2";CB716000000099;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002679;"71153/USZ/TR 60 1567;4;3";CB716000000099;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002680;"71153/USZ/TR 60 1567;4;4";CB716000000099;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002681;"71153/USZ/TR 60 1567;4;5";CB716000000099;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002682;"71153/USZ/TR 60 1567;4;6";CB716000000099;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002683;"71153/USZ/TR 60 1567;5;1";CB716000000099;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002684;"71153/USZ/TR 60 1567;5;2";CB716000000099;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002685;"71153/USZ/TR 60 1567;5;3";CB716000000099;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002686;"71153/USZ/TR 60 1567;5;4";CB716000000099;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002687;"71153/USZ/TR 60 1567;5;5";CB716000000099;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002688;"71153/USZ/TR 60 1567;5;6";CB716000000099;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002689;"71153/USZ/TR 60 1567;6;1";CB716000000099;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002690;"71153/USZ/TR 60 1567;6;2";CB716000000099;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002691;"71153/USZ/TR 60 1567;6;3";CB716000000099;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002692;"71153/USZ/TR 60 1567;6;4";CB716000000099;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002693;"71153/USZ/TR 60 1567;6;5";CB716000000099;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002694;"71153/USZ/TR 60 1567;6;6";CB716000000099;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002695;"71153/USZ/TR 60 1568;1;1";CB716000000100;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002696;"71153/USZ/TR 60 1568;1;2";CB716000000100;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002697;"71153/USZ/TR 60 1568;1;3";CB716000000100;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002698;"71153/USZ/TR 60 1568;1;4";CB716000000100;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002699;"71153/USZ/TR 60 1568;1;5";CB716000000100;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002700;"71153/USZ/TR 60 1568;1;6";CB716000000100;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002701;"71153/USZ/TR 60 1568;2;1";CB716000000100;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002702;"71153/USZ/TR 60 1568;2;2";CB716000000100;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002703;"71153/USZ/TR 60 1568;2;3";CB716000000100;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002704;"71153/USZ/TR 60 1568;2;4";CB716000000100;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000002705;"71153/USZ/TR 60 1568;2;5";CB716000000100;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000002706;"71153/USZ/TR 60 1568;2;6";CB716000000100;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000002707;"71153/USZ/TR 60 1568;3;1";CB716000000100;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000002708;"71153/USZ/TR 60 1568;3;2";CB716000000100;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000002709;"71153/USZ/TR 60 1568;3;3";CB716000000100;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000002710;"71153/USZ/TR 60 1568;3;4";CB716000000100;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
