ps_code;ps_numero;ps_1;ps_2;ps_cs_code;ps_ti_code;ps_type;ps_fonct;ps_etat;ps_preaff;ps_comment;ps_creadat;ps_majdate;ps_majsrc;ps_abddate;ps_abdsrc
PS716000002076;14;FO716000002126;FO716000002162;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002077;15;FO716000002127;FO716000002163;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002078;16;FO716000002128;FO716000002164;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002079;17;FO716000002129;FO716000002165;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002080;18;FO716000002130;FO716000002166;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002081;19;FO716000002131;FO716000002167;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002082;20;FO716000002132;FO716000002168;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002083;21;FO716000002133;FO716000002169;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002084;22;FO716000002134;FO716000002170;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002085;23;FO716000002135;FO716000002171;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002086;24;FO716000002136;FO716000002172;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002087;25;FO716000002137;FO716000002173;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002088;26;FO716000002138;FO716000002174;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002089;27;FO716000002139;FO716000002175;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002090;28;FO716000002140;FO716000002176;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002091;29;FO716000002141;FO716000002177;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002092;30;FO716000002142;FO716000002178;CS716000000289;;;PA;NC;;71153/USZ/PT 601543;28/07/2023 00:00;;;;
PS716000002093;1;FO716000002149;;CS716000000294;;;AT;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002094;2;FO716000002150;;CS716000000294;;;AT;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002095;3;FO716000002151;;CS716000000294;;;AT;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002096;4;FO716000002152;;CS716000000294;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002097;5;FO716000002153;;CS716000000294;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002098;6;FO716000002154;;CS716000000294;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002099;1;FO716000002155;FO716000002191;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002100;2;FO716000002156;FO716000002192;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002101;3;FO716000002157;FO716000002193;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002102;4;FO716000002158;FO716000002194;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002103;5;FO716000002159;FO716000002195;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002104;6;FO716000002160;FO716000002196;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002105;7;FO716000002161;FO716000002197;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002106;8;FO716000002162;FO716000002198;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002107;9;FO716000002163;FO716000002199;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002108;10;FO716000002164;FO716000002200;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002109;11;FO716000002165;FO716000002201;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002110;12;FO716000002166;FO716000002202;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002111;13;FO716000002167;FO716000002203;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002112;14;FO716000002168;FO716000002204;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002113;15;FO716000002169;FO716000002205;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002114;16;FO716000002170;FO716000002206;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002115;17;FO716000002171;FO716000002207;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002116;18;FO716000002172;FO716000002208;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002117;19;FO716000002173;FO716000002209;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002118;20;FO716000002174;FO716000002210;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002119;21;FO716000002175;FO716000002211;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002120;22;FO716000002176;FO716000002212;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002121;23;FO716000002177;FO716000002213;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002122;24;FO716000002178;FO716000002214;CS716000000295;;;PA;NC;;71153/USZ/PT 601544;28/07/2023 00:00;;;;
PS716000002123;1;FO716000002191;;CS716000000299;;;AT;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002124;2;FO716000002192;;CS716000000299;;;AT;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002125;3;FO716000002193;;CS716000000299;;;AT;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002126;4;FO716000002194;;CS716000000299;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002127;5;FO716000002195;;CS716000000299;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002128;6;FO716000002196;;CS716000000299;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002129;1;FO716000002197;FO716000002233;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002130;2;FO716000002198;FO716000002234;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002131;3;FO716000002199;FO716000002235;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002132;4;FO716000002200;FO716000002236;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002133;5;FO716000002201;FO716000002237;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002134;6;FO716000002202;FO716000002238;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002135;7;FO716000002203;FO716000002239;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002136;8;FO716000002204;FO716000002240;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002137;9;FO716000002205;FO716000002241;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002138;10;FO716000002206;FO716000002242;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002139;11;FO716000002207;FO716000002243;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002140;12;FO716000002208;FO716000002244;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002141;13;FO716000002209;FO716000002245;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002142;14;FO716000002210;FO716000002246;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002143;15;FO716000002211;FO716000002247;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002144;16;FO716000002212;FO716000002248;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002145;17;FO716000002213;FO716000002249;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002146;18;FO716000002214;FO716000002250;CS716000000300;;;PA;NC;;71153/USZ/PT 601545;28/07/2023 00:00;;;;
PS716000002147;1;FO716000002233;;CS716000000303;;;AT;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002148;2;FO716000002234;;CS716000000303;;;AT;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002149;3;FO716000002235;;CS716000000303;;;AT;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002150;4;FO716000002236;;CS716000000303;;;AT;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002151;5;FO716000002237;;CS716000000303;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002152;6;FO716000002238;;CS716000000303;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002153;1;FO716000002239;FO716000002275;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002154;2;FO716000002240;FO716000002276;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002155;3;FO716000002241;FO716000002277;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002156;4;FO716000002242;FO716000002278;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002157;5;FO716000002243;FO716000002279;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002158;6;FO716000002244;FO716000002280;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002159;7;FO716000002245;FO716000002281;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002160;8;FO716000002246;FO716000002282;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002161;9;FO716000002247;FO716000002283;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002162;10;FO716000002248;FO716000002284;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002163;11;FO716000002249;FO716000002285;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002164;12;FO716000002250;FO716000002286;CS716000000304;;;PA;NC;;71153/USZ/PT 601546;28/07/2023 00:00;;;;
PS716000002165;1;FO716000002275;;CS716000000306;;;AT;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002166;2;FO716000002276;;CS716000000306;;;AT;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002167;3;FO716000002277;;CS716000000306;;;AT;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002168;4;FO716000002278;;CS716000000306;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002169;5;FO716000002279;;CS716000000306;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002170;6;FO716000002280;;CS716000000306;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002171;1;FO716000002281;FO716000002317;CS716000000307;;;PA;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002172;2;FO716000002282;FO716000002318;CS716000000307;;;PA;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002173;3;FO716000002283;FO716000002319;CS716000000307;;;PA;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002174;4;FO716000002284;FO716000002320;CS716000000307;;;PA;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002175;5;FO716000002285;FO716000002321;CS716000000307;;;PA;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002176;6;FO716000002286;FO716000002322;CS716000000307;;;PA;NC;;71153/USZ/PT 601547;28/07/2023 00:00;;;;
PS716000002177;1;FO716000002317;;CS716000000308;;;AT;NC;;71153/USZ/PT 601548;28/07/2023 00:00;;;;
PS716000002178;2;FO716000002318;;CS716000000308;;;AT;NC;;71153/USZ/PT 601548;28/07/2023 00:00;;;;
PS716000002179;3;FO716000002319;;CS716000000308;;;AT;NC;;71153/USZ/PT 601548;28/07/2023 00:00;;;;
PS716000002180;4;FO716000002320;;CS716000000308;;;AT;NC;;71153/USZ/PT 601548;28/07/2023 00:00;;;;
PS716000002181;5;FO716000002321;;CS716000000308;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002182;6;FO716000002322;;CS716000000308;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002183;1;FO716000002323;;CS716000000309;;;AT;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002184;2;FO716000002324;;CS716000000309;;;AT;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002185;3;FO716000002325;;CS716000000309;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002186;4;FO716000002326;FO716000002350;CS716000000309;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002187;5;FO716000002327;FO716000002351;CS716000000309;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002188;6;FO716000002328;FO716000002352;CS716000000309;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002189;1;FO716000002329;FO716000002353;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002190;2;FO716000002330;FO716000002354;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002191;3;FO716000002331;FO716000002355;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002192;4;FO716000002332;FO716000002356;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002193;5;FO716000002333;FO716000002357;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002194;6;FO716000002334;FO716000002358;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002195;7;FO716000002335;FO716000002359;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002196;8;FO716000002336;FO716000002360;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002197;9;FO716000002337;FO716000002361;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002198;10;FO716000002338;FO716000002362;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002199;11;FO716000002339;FO716000002363;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002200;12;FO716000002340;FO716000002364;CS716000000310;;;PA;NC;;71153/USZ/PT 601549;28/07/2023 00:00;;;;
PS716000002201;1;FO716000002350;FO716000002374;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002202;2;FO716000002351;FO716000002375;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002203;3;FO716000002352;FO716000002376;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002204;1;FO716000002353;;CS716000000312;;;AT;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002205;2;FO716000002354;;CS716000000312;;;AT;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002206;3;FO716000002355;;CS716000000312;;;AT;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002207;4;FO716000002356;;CS716000000312;;;AT;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002208;5;FO716000002357;;CS716000000312;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002209;6;FO716000002358;;CS716000000312;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002210;4;FO716000002359;FO716000002383;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002211;5;FO716000002360;FO716000002384;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002212;6;FO716000002361;FO716000002385;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002213;7;FO716000002362;FO716000002386;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002214;8;FO716000002363;FO716000002387;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002215;9;FO716000002364;FO716000002388;CS716000000313;;;PA;NC;;71153/USZ/PT 601550;28/07/2023 00:00;;;;
PS716000002216;1;FO716000002374;FO716000002398;CS716000000316;;;PA;NC;;71153/USZ/PT 601551;28/07/2023 00:00;;;;
PS716000002217;2;FO716000002375;FO716000002399;CS716000000316;;;PA;NC;;71153/USZ/PT 601551;28/07/2023 00:00;;;;
PS716000002218;3;FO716000002376;FO716000002400;CS716000000316;;;PA;NC;;71153/USZ/PT 601551;28/07/2023 00:00;;;;
PS716000002219;1;FO716000002383;;CS716000000315;;;AT;NC;;71153/USZ/PT 601551;28/07/2023 00:00;;;;
PS716000002220;2;FO716000002384;;CS716000000315;;;AT;NC;;71153/USZ/PT 601551;28/07/2023 00:00;;;;
PS716000002221;3;FO716000002385;;CS716000000315;;;AT;NC;;71153/USZ/PT 601551;28/07/2023 00:00;;;;
PS716000002222;4;FO716000002386;;CS716000000315;;;AT;NC;;71153/USZ/PT 601551;28/07/2023 00:00;;;;
PS716000002223;5;FO716000002387;;CS716000000315;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002224;6;FO716000002388;;CS716000000315;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002225;1;FO716000002398;;CS716000000317;;;AT;NC;;71153/USZ/PT 601552;28/07/2023 00:00;;;;
PS716000002226;2;FO716000002399;;CS716000000317;;;AT;NC;;71153/USZ/PT 601552;28/07/2023 00:00;;;;
PS716000002227;3;FO716000002400;;CS716000000317;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002228;1;FO716000002419;;CS716000000318;;;AT;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002229;2;FO716000002420;;CS716000000318;;;AT;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002230;3;FO716000002421;;CS716000000318;;;AT;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002231;4;FO716000002422;;CS716000000318;;;AT;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002232;5;FO716000002423;;CS716000000318;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002233;6;FO716000002424;;CS716000000318;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002234;1;FO716000002425;FO716000002437;CS716000000319;;;PA;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002235;2;FO716000002426;FO716000002438;CS716000000319;;;PA;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002236;3;FO716000002427;FO716000002439;CS716000000319;;;PA;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002237;4;FO716000002428;FO716000002440;CS716000000319;;;PA;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002238;5;FO716000002429;FO716000002441;CS716000000319;;;PA;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002239;6;FO716000002430;FO716000002442;CS716000000319;;;PA;NC;;71153/USZ/PT 601553;28/07/2023 00:00;;;;
PS716000002240;1;FO716000002437;;CS716000000320;;;AT;NC;;71153/USZ/PT 601554;28/07/2023 00:00;;;;
PS716000002241;2;FO716000002438;;CS716000000320;;;AT;NC;;71153/USZ/PT 601554;28/07/2023 00:00;;;;
PS716000002242;3;FO716000002439;;CS716000000320;;;AT;NC;;71153/USZ/PT 601554;28/07/2023 00:00;;;;
PS716000002243;4;FO716000002440;;CS716000000320;;;AT;NC;;71153/USZ/PT 601554;28/07/2023 00:00;;;;
PS716000002244;5;FO716000002441;;CS716000000320;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002245;6;FO716000002442;;CS716000000320;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002246;1;FO716000002443;;CS716000000321;;;AT;NC;;71153/USZ/PT 601555;28/07/2023 00:00;;;;
PS716000002247;2;FO716000002444;;CS716000000321;;;AT;NC;;71153/USZ/PT 601555;28/07/2023 00:00;;;;
PS716000002248;3;FO716000002445;;CS716000000321;;;AT;NC;;71153/USZ/PT 601555;28/07/2023 00:00;;;;
PS716000002249;4;FO716000002446;;CS716000000321;;;AT;NC;;71153/USZ/PT 601555;28/07/2023 00:00;;;;
PS716000002250;5;FO716000002447;;CS716000000321;;;AT;NC;;71153/USZ/PT 601555;28/07/2023 00:00;;;;
PS716000002251;6;FO716000002448;;CS716000000321;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002252;1;FO716000002449;;CS716000000322;;;AT;NC;;71153/USZ/PT 601556;28/07/2023 00:00;;;;
PS716000002253;2;FO716000002450;;CS716000000322;;;AT;NC;;71153/USZ/PT 601556;28/07/2023 00:00;;;;
PS716000002254;3;FO716000002451;;CS716000000322;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002255;4;FO716000002452;;CS716000000322;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002256;5;FO716000002453;;CS716000000322;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002257;6;FO716000002454;;CS716000000322;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002258;1;FO716000002455;;CS716000000323;;;AT;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002259;2;FO716000002456;;CS716000000323;;;AT;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002260;3;FO716000002457;;CS716000000323;;;AT;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002261;4;FO716000002458;;CS716000000323;;;AT;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002262;5;FO716000002459;;CS716000000323;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002263;6;FO716000002460;;CS716000000323;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002264;1;FO716000002461;FO716000002485;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002265;2;FO716000002462;FO716000002486;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002266;3;FO716000002463;FO716000002487;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002267;4;FO716000002464;FO716000002488;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002268;5;FO716000002465;FO716000002489;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002269;6;FO716000002466;FO716000002490;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002270;7;FO716000002467;FO716000002491;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002271;8;FO716000002468;FO716000002492;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002272;9;FO716000002469;FO716000002493;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002273;10;FO716000002470;FO716000002494;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002274;11;FO716000002471;FO716000002495;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002275;12;FO716000002472;FO716000002496;CS716000000324;;;PA;NC;;71153/USZ/PT 601557;28/07/2023 00:00;;;;
PS716000002276;1;FO716000002485;;CS716000000326;;;AT;NC;;71153/USZ/PT 601558;28/07/2023 00:00;;;;
PS716000002277;2;FO716000002486;;CS716000000326;;;AT;NC;;71153/USZ/PT 601558;28/07/2023 00:00;;;;
PS716000002278;3;FO716000002487;;CS716000000326;;;AT;NC;;71153/USZ/PT 601558;28/07/2023 00:00;;;;
PS716000002279;4;FO716000002488;;CS716000000326;;;AT;NC;;71153/USZ/PT 601558;28/07/2023 00:00;;;;
PS716000002280;5;FO716000002489;;CS716000000326;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002281;6;FO716000002490;;CS716000000326;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000002282;1;FO716000002491;FO716000002515;CS716000000327;;;PA;NC;;71153/USZ/PT 601558;28/07/2023 00:00;;;;
PS716000002283;2;FO716000002492;FO716000002516;CS716000000327;;;PA;NC;;71153/USZ/PT 601558;28/07/2023 00:00;;;;
